docid,author,inferreddate,enumcron,volnum,nonficprob,place,estimated_gender,page_count,genre
uiuo.ark+=13960=t40s0229w,"Caine, Hall, Sir",1887.0,v.1,1.0,0.0547527268112116,enk,unknown,342,Fiction
uiuo.ark+=13960=t21c2k61d,Oliphant,1887.0,v.1,1.0,0.0437009364076178,enk,unknown,340,Fiction
uiuo.ark+=13960=t5q81zc29,"Wynne, Catherine Simpson",1887.0,v.1,1.0,0.0893794198755831,enk,f,284,Fiction
uiuo.ark+=13960=t9280q47h,"Gambier, James W",1887.0,v.1,1.0,0.2262333532629911,enk,m,320,Fiction
uiuo.ark+=13960=t5cc1n92m,"Panton, Jane Ellen",1887.0,v.1,1.0,0.1735642336342922,enk,f,256,unknown
uiuo.ark+=13960=t9183zr79,"Bigg-Wither, G",1887.0,v.1,1.0,0.0326481862774937,enk,unknown,268,unknown
uiuo.ark+=13960=t9g452016,"Curtois, Margaret Anne",1887.0,v.1,1.0,0.0091879843963525,enk,f,340,unknown
uiuo.ark+=13960=t5gb2c896,"Boyle, Frederick",1887.0,v.1,1.0,0.0370728080570124,enk,m,306,Fiction
uiuo.ark+=13960=t5q81kn7r,"Carey, Rosa Nouchette",1887.0,v.1,1.0,0.0330218053734356,enk,f,346,unknown
uiuo.ark+=13960=t9w09mx09,"Murray, David Christie",1887.0,v.1,1.0,0.0814320480430675,enk,m,280,Fiction
uiuo.ark+=13960=t9p27d018,"Salter, Peter King",1887.0,v.1,1.0,0.0,enk,m,316,Fiction
uiuo.ark+=13960=t1gj04s97,"Price, Alice",1887.0,v.1,1.0,0.2465475243871425,enk,f,324,unknown
uiuo.ark+=13960=t6640131x,"Besant, Walter, Sir",1887.0,v.1,1.0,0.4152751967284317,enk,m,354,Fiction
njp.32101007076480,"Taylor, Meadows",1887.0,,,0.0797792951042392,enk,unknown,556,Fiction
njp.32101076478989,"Balzac, Honoré de",1887.0,v.3,3.0,0.3716577384509054,enk,f,330,Fiction
njp.32101076479052,"Balzac, Honoré de",1887.0,v.7,7.0,0.1103006429502563,enk,f,436,Fiction
njp.32101076479003,"Balzac, Honoré de",1887.0,v.28,28.0,0.2207874234140922,enk,f,356,Fiction
njp.32101034959088,"Gilbert, Rosa M. (Rosa Mulholland)",1887.0,,,0.113682903113374,enk,f,220,Fiction
njp.32101078192661,I. R. (Isabelle Randall),1887.0,,,0.8594428114063177,enk,f,188,unknown
njp.32101067289742,,1887.0,v.3,3.0,0.6967837086892306,enk,unknown,590,unknown
njp.32101067644748,"Fogerty, J",1887.0,v.1,1.0,0.0,enk,unknown,330,unknown
njp.32101067708535,"Besant, Walter, Sir",1887.0,,,0.2616024359540638,enk,m,438,Fiction
njp.32101068174737,"Jameson, Margaret",1887.0,vol.1,1.0,0.0,enk,f,284,Fiction
njp.32101068571536,"Freytag, Gustav",1887.0,,,0.3877624454920418,enk,m,980,Fiction
njp.32101068602034,"Reade, Charles",1887.0,,,0.4566977920469982,enk,m,348,unknown
uva.x030750903,"Philips, F. C. (Francis Charles)",1887.0,,,0.1066603974508628,enk,m,350,unknown
uc1.$b710688,"Boissier, Gaston",1887.0,,,0.8335165409470218,enk,m,172,unknown
njp.32101075987832,"Reynardson, C. T. S. Birch (Charles Thomas Samuel Birch)",1887.0,,,0.7559613593593804,enk,m,328,unknown
dul1.ark+=13960=t2b85xw79,"Fox, S. M",1887.0,v.1,1.0,0.0,stk,unknown,262,Fiction
dul1.ark+=13960=t6834jn51,E. W,1887.0,,,0.0377971719654912,enk,unknown,116,Fiction
mdp.39015059395106,"Crawford, F. Marion (Francis Marion)",1888.0,,,0.3865671979347755,enk,m,318,Fiction
mdp.39015063024775,"Garnett, Richard",1888.0,,,0.2644798137044889,enk,m,384,Fiction
uc2.ark+=13960=t1gh9jr4d,"Haggard, H. Rider (Henry Rider)",1888.0,,,0.4514186638974777,enk,m,296,Fiction
mdp.39015065780473,"Besant, Walter, Sir",1888.0,v.1,1.0,0.1482499682072839,enk,m,320,Occult fiction
mdp.39015063748688,"Black, William",1888.0,v.1,1.0,0.4326185539128534,enk,m,280,Fiction
mdp.39015010804824,"Churchward, William Brown",1888.0,,,0.4327797079652567,enk,m,284,unknown
uc2.ark+=13960=t00z75w0t,"Hodgetts, J. Frederick (James Frederick)",1888.0,,,0.2388545986149012,enk,m,402,Fiction
mdp.39015019191363,"James, Henry",1888.0,,,0.236351294144829,enk,m,242,Fiction
mdp.39015063914702,"Farjeon, B. L. (Benjamin Leopold)",1888.0,v.1,1.0,0.1556344247301918,enk,m,290,Fiction
uiuo.ark+=13960=t0bv7v682,"Farjeon, B. L. (Benjamin Leopold)",1888.0,v.2,2.0,0.0647516562668881,enk,m,280,Fiction
mdp.39015030736246,"Cable, George Washington",1888.0,,,0.3430844404798823,enk,m,332,Fiction
mdp.39015016414602,"Marshall, Emma, Mrs",1888.0,,,0.1925848481057554,enk,f,380,Fiction
mdp.39015031221693,"Clough, Arthur Hugh",1888.0,,,0.9311393789348688,enk,m,446,Fiction
mdp.39015033455810,"Uchard, Mario",1888.0,,,0.1556966323266728,enk,m,348,Fiction
mdp.39015063938388,Duchess,1888.0,,,0.0299787525007845,enk,unknown,406,Fiction
uc2.ark+=13960=t2p55mz5k,"Shorthouse, J. H. (Joseph Henry)",1888.0,,,0.2628179226421139,enk,m,370,unknown
mdp.39015063973468,"Ward, Mary Augusta",1888.0,v.1,1.0,0.0809467748576612,enk,f,400,Fiction
dul1.ark+=13960=t3805sd6s,"Morris, William",1888.0,,,0.3565120580520702,enk,m,162,Novel|Science fiction
mdp.39015058599617,"Jókai, Mór",1888.0,v.1,1.0,0.4260109788199831,stk,unknown,324,Fiction
uc1.b3322509,"Gissing, George",1888.0,v.1,1.0,0.0383095397729666,enk,m,336,Fiction
mdp.39015028625682,"Perelaer, M. T. H. (Michael Theophile Hubert)",1888.0,,,0.0971175981506121,enk,m,560,Fiction
mdp.39015013098887,"Dostoyevsky, Fyodor",1888.0,,,0.0808960487654598,enk,m,306,Fiction
mdp.39015031473732,"Sellers, Charles",1888.0,,,0.1687087316523993,enk,m,208,unknown
mdp.39015014938636,"Owen, Daniel",1888.0,,,0.074709691008491,enk,m,452,Fiction
inu.30000118568629,"Chamberlain, Basil Hall",1888.0,v.22,22.0,0.8552718478638145,enk,m,78,unknown
mdp.39015033004352,"Whittier, John Greenleaf",1888.0,v.5,5.0,0.4044411443809933,enk,m,458,unknown
mdp.39015008162862,"Grimm, Jacob",1888.0,,,0.2923319132950097,enk,m,352,unknown
mdp.39015005544195,"Clouston, W. A. (William Alexander)",1888.0,,,0.5358100453097653,enk,m,256,unknown
mdp.39015063998465,"[Marston, Edward]",1888.0,,,0.6271073788727047,enk,m,142,unknown
inu.32000003311802,"Allen, Grant",1888.0,,,0.1500764958602904,enk,m,230,Fiction
uc2.ark+=13960=t1xd1200s,"Pennell, Joseph",1888.0,,,0.9494078150027264,enk,m,342,unknown
uc1.b3324289,"Hullah, Mary E",1888.0,v. 1,1.0,0.0835548729847076,enk,f,320,unknown
uc1.b3325173,"Thomson, Joseph",1888.0,v.1,1.0,0.0659514776482456,enk,m,298,Fiction
uiuo.ark+=13960=t2891v87m,"Thomson, Joseph",1888.0,v.2,2.0,0.0,enk,m,306,Fiction
uc1.b4101717,"Lang, Andrew",1888.0,,,0.0895490191878705,enk,m,134,unknown
uc1.$b248460,"Baring-Gould, S. (Sabine)",1888.0,v. 1,1.0,0.0329603229533513,enk,f,312,Fiction
uc1.$b248755,"Betham-Edwards, Matilda",1888.0,v. 1,1.0,0.0304802577878072,enk,f,320,Fiction
uc1.$b249246,"Worboise, Emma Jane",1888.0,,,0.2135356709231817,enk,f,534,unknown
uc1.$b250121,"Lester, H. F",1888.0,v.1,1.0,0.2988512878893743,enk,unknown,326,Fiction
uc1.$b250133,"Rae, W. Fraser",1888.0,v. 1,1.0,0.1562082998937058,enk,unknown,326,unknown
uc1.$b250588,"Smart, Hawley",1888.0,v.1,1.0,0.053818085860471,enk,unknown,298,Fiction
uc2.ark+=13960=t8kd1tt2f,"Avon,pseud",1888.0,,,0.6045834895581584,enk,unknown,232,unknown
uc1.b3476789,"Coleman, John",1888.0,v.1,1.0,0.7954020598467592,enk,m,350,unknown
uc2.ark+=13960=t2w37w560,"Blackmore, R. D. (Richard Dooddridge)",1888.0,,,0.1940376831539196,enk,m,590,Fiction
umn.31951002398314v,"Defoe, Daniel",1888.0,v.7,7.0,0.8997125178610577,enk,m,490,Fiction
uc2.ark+=13960=t0wp9tk54,"Ballantyne, R. M. (Robert Michael)",1888.0,,,0.0385410717123162,enk,m,268,Fiction
uc2.ark+=13960=t01z42x7k,"Fenn, George Manville",1888.0,,,0.235890103524626,enk,m,448,Fiction
uc2.ark+=13960=t4dn41r7b,"Henty, G. A. (George Alfred)",1888.0,,,0.254568440544527,enk,m,408,Fiction
uc2.ark+=13960=t6930qc0w,"Marryat, Frederick",1888.0,,,0.3928977326769521,enk,m,462,Fiction
uc2.ark+=13960=t6736nz67,"Roberts, Randal Howland",1888.0,,,0.7055466678441346,enk,m,186,Fiction
uc2.ark+=13960=t8qb9ws3w,"Surtees, Robert Smith",1888.0,,,0.1937654251099856,enk,m,588,unknown
uc2.ark+=13960=t3qv3dp2s,"Temple, Dorothy (Osborne)",1888.0,,,0.6796077749784111,enk,unknown,350,unknown
nnc1.0038542390,"Thornhill, Mark",1888.0,,,0.6458560404890009,enk,m,310,unknown
uc2.ark+=13960=t3qv3dm6t,Voltaire,1888.0,,,0.3130331232567547,enk,m,296,unknown
uc2.ark+=13960=t55d8t254,A. L. O. E,1888.0,,,0.0222777483919281,enk,unknown,300,Fiction
uc2.ark+=13960=t9q23wm6b,"Crawfurd, Oswald",1888.0,,,0.5149750762168762,enk,m,476,Fiction
uc2.ark+=13960=t4zg6mm44,"Farjeon, B. L. (Benjamin Leopold)",1888.0,,,0.1396281916268552,enk,m,384,Fiction
uc2.ark+=13960=t7rn35m49,"Garnett, Edward",1888.0,,,0.3066718586119839,enk,m,224,unknown
uc2.ark+=13960=t2h70dt42,"Gibbon, Charles",1888.0,v.1,1.0,0.0361223127605283,enk,m,284,unknown
uc2.ark+=13960=t3513z331,"Goncourt, Edmond de",1888.0,,,0.1746047638702323,enk,m,292,Fiction
uc2.ark+=13960=t5x63f943,"MacDonald, George",1888.0,v.01,1.0,0.1660479072219216,enk,m,436,unknown
uc2.ark+=13960=t5t72dt2g,"Marks, Mary A. M",1888.0,v.1,1.0,0.0883497860398259,enk,f,344,unknown
uc2.ark+=13960=t6nz85s88,,1888.0,,,0.055964765245065,stk,unknown,548,unknown
uc2.ark+=13960=t10p12h2v,"Pembroke, Sidney Herbert",1888.0,,,0.1103471472755799,enk,m,202,unknown
uc2.ark+=13960=t2p55k875,"Smart, Hawley",1888.0,v.1,1.0,0.6319852190996675,enk,unknown,322,Fiction
uc2.ark+=13960=t7hq3zp47,"Turner, Edward F",1888.0,,,0.6998234747662809,enk,m,230,unknown
uc2.ark+=13960=t5gb2728c,"Du Boisgobey, Fortun??",1888.0,,,0.1332023757833403,enk,unknown,230,unknown
uc2.ark+=13960=t2r49vd72,Oliphant,1888.0,,,0.2784754579239133,enk,unknown,420,unknown
uc2.ark+=13960=t06w9kb11,"Besant, Walter, Sir",1888.0,,,0.1138618235015467,enk,m,468,Fiction
uc2.ark+=13960=t9377fn3m,"Besant, Walter, Sir",1888.0,,,0.2385013710875207,enk,m,364,Fiction
uc2.ark+=13960=t20c51w03,"Lyall, Edna",1888.0,,,0.3010877443302883,enk,f,474,Fiction
uiuo.ark+=13960=t6b28j701,"Wood, Ellen",1888.0,v.2,2.0,0.1393822878529542,enk,f,308,Fiction
uc1.b3327540,"Norris, W. E. (William Edward)",1888.0,v.1,1.0,0.1106244322375317,enk,m,324,Fiction
uc1.b3327619,"Pullen-Burry, B. (Bessie)",1888.0,v.1-2,1.0,0.2390440989978113,enk,f,558,Fiction
nnc1.1000418994,"Arnold, Edwin Lester Londen",1888.0,,,0.6975458006647016,enk,m,132,unknown
nnc1.cu58500766,"Thackeray, William Makepeace",1888.0,,,0.5538657158202802,enk,m,390,Fiction
nyp.33433034411102,"Wood, Ellen",1888.0,,,0.0915047663845024,enk,f,496,Fiction
nyp.33433082128715,"Andersen, H. C. (Hans Christian)",1888.0,,,0.4927640337866946,enk,m,1012,unknown
nyp.33433068177587,"Hillam, S. A",1888.0,,,0.7706869665816368,enk,unknown,244,Fiction
nyp.33433068032923,"Tolstoy, Leo, graf",1888.0,,,0.2216133453136445,enk,m,374,Fiction|Mixed
nyp.33433076090806,,1888.0,,,0.168775048118606,enk,unknown,474,Fiction
nyp.33433074936968,"Barrie, J. M. (James Matthew)",1888.0,,,0.3389639950536011,enk,m,164,Fiction
nyp.33433074950159,"Clapperton, Jane Hume",1888.0,,,0.5415892154871653,enk,f,288,unknown
nyp.33433075786040,"Barry, William Francis",1888.0,,,0.0294277701696705,enk,m,608,Fiction
nyp.33433074850276,"Haggard, H. Rider (Henry Rider)",1888.0,,,0.6021661982445824,enk,m,252,Fiction
nyp.33433074940895,"Clements, Mary E",1888.0,,,0.0581714665337928,enk,f,178,unknown
nyp.33433075741136,"Phillips, Alfred R",1888.0,,,0.0800702274269949,enk,m,138,Fiction
nyp.33433073357125,"Turgenev, Ivan Sergi︠e︡evích",1888.0,,,0.2277962090026726,enk,m,236,Fiction
uiuo.ark+=13960=t5cc1cg2j,"Erroll, Henry",1888.0,v.1,1.0,0.0214596751024319,enk,m,296,Fiction
uiuo.ark+=13960=t2b85jn64,"Barrett, Frank",1888.0,v.1,1.0,0.1961036868880892,enk,m,292,unknown
uiuo.ark+=13960=t6n01t70s,"Yonge, Charlotte M. (Charlotte Mary)",1888.0,v.1,1.0,0.1513612884036146,enk,f,264,Fiction
uiuo.ark+=13960=t4pk0nr4m,,1888.0,v.1,1.0,0.0888842871050188,enk,unknown,320,Fiction
uiuo.ark+=13960=t0ms47974,"Kennard, Edward",1888.0,v.1,1.0,0.0943840978837568,enk,m,268,Fiction
uiuo.ark+=13960=t59c7hw84,"Lean, Florence",1888.0,v.1,1.0,0.0211892781669422,enk,f,264,unknown
uiuo.ark+=13960=t40s0db27,"Russell, William Clark",1888.0,v.1,1.0,0.1913838537698818,enk,m,310,Fiction
uiuo.ark+=13960=t9d51962g,"Tabor, Eliza",1888.0,v.1,1.0,0.1154111026373021,enk,f,316,Fiction
uiuo.ark+=13960=t8bg37099,"Braddon, M. E. (Mary Elizabeth)",1888.0,v.1,1.0,0.091774179230945,enk,f,320,Fiction
uiuo.ark+=13960=t12n5n11x,"Soltera, Maria",1888.0,v.1,1.0,0.2400197018644729,stk,f,334,Fiction
uiuo.ark+=13960=t2w384f5c,"Fothergill, Jessie",1888.0,v.1,1.0,0.1180460832570306,enk,f,320,Fiction
uiuo.ark+=13960=t9j391m3m,"Black, William",1888.0,v.1,1.0,0.166762610093759,enk,m,304,unknown
uiuo.ark+=13960=t88g8wk0q,"Blackburne, Gertrude Mary Ireland",1888.0,v.1,1.0,0.4214015907659334,enk,f,292,Fiction
uiuo.ark+=13960=t41r7gf9d,"Curwen, Henry",1888.0,v.1,1.0,0.0525804000198567,stk,m,300,Fiction
uiuo.ark+=13960=t7jq1mh4d,"Solly, Henry",1888.0,v.1,1.0,0.3087625267049013,enk,m,280,Fiction
uiuo.ark+=13960=t14m94b21,"Zola, Émile",1888.0,,,0.5525314494554862,enk,m,710,Fiction
uiuo.ark+=13960=t3nw0002f,"Leys, John K",1888.0,v.1,1.0,0.2989348173140645,enk,m,262,Fiction
uiuo.ark+=13960=t70v8vm6p,"Gaskell, Philip",1888.0,v.1,1.0,0.1268433273987382,enk,m,272,unknown
uiuo.ark+=13960=t0jt0264g,"Grant, James",1888.0,v.1,1.0,0.0455597234308783,enk,m,272,Fiction
uiuo.ark+=13960=t5cc1cf9g,"Fenn, George Manville",1888.0,v.1,1.0,0.0470179110940385,enk,m,284,unknown
uiuo.ark+=13960=t2697hc03,Edmonds,1888.0,v.1,1.0,0.0460266485884569,enk,unknown,290,Fiction
uiuo.ark+=13960=t13n2ss1m,"Stevens, Augusta De Grasse",1888.0,v.1,1.0,0.0216188351946125,enk,f,300,Fiction
uiuo.ark+=13960=t6vx0z459,"O'Meara, Kathleen",1888.0,v.1,1.0,0.0218614717034342,enk,f,320,Fiction
uiuo.ark+=13960=t6g16ng0j,"Stanley, Jane",1888.0,v.1,1.0,0.0919286081742458,enk,f,332,unknown
uiuo.ark+=13960=t2t44866k,"Reid, Mayne",1888.0,v.1,1.0,0.0724918599124016,enk,unknown,288,unknown
uiuo.ark+=13960=t1bk1qm5k,"Davidson, Hugh Coleman",1888.0,v.1,1.0,0.170217685230206,enk,m,284,Fiction
uiuo.ark+=13960=t2p56366c,"McDonnel, Emily Fanny Dorothy Osborn",1888.0,v.1,1.0,0.0824273981342618,enk,f,292,Fiction
uiuo.ark+=13960=t6f19bt7h,"Gray, Arnold",1888.0,v.1,1.0,0.0679109019562314,enk,m,296,Fiction
uiuo.ark+=13960=t4fn1sw8w,"Merriman, Henry Seton",1888.0,v.1,1.0,0.1144368051838615,enk,m,294,Fiction
uiuo.ark+=13960=t9571c66r,"Zola, Émile",1888.0,,,0.0904784496260485,enk,m,470,Fiction
uiuo.ark+=13960=t5x645d8f,"Wills, C. J",1888.0,v.1,1.0,0.14974583919093,enk,unknown,294,Fiction
uiuo.ark+=13960=t76t19h91,"Payn, James",1888.0,v.1,1.0,0.1936745597127982,enk,m,286,Fiction
uiuo.ark+=13960=t9183t97t,"McCarthy, Justin",1888.0,v.1,1.0,0.0607415665495337,enk,m,308,unknown
coo.31924064979440,"McCarthy, Justin",1888.0,v.2,2.0,0.0140257183496139,enk,m,316,unknown
uiuo.ark+=13960=t3ws8z39x,"Baring-Gould, S. (Sabine)",1888.0,v.1,1.0,0.0437889301399301,enk,f,336,unknown
uiuo.ark+=13960=t6nz8t582,Oliphant,1888.0,v.1,1.0,0.0770008505224886,enk,unknown,306,Fiction
uiuo.ark+=13960=t93781458,"Sergeant, Adeline",1888.0,v.1,1.0,0.0427698585627821,stk,f,312,Fiction
uiuo.ark+=13960=t2k653z2b,"Sharp, William",1888.0,v.1,1.0,0.0957774117520739,enk,m,320,Fiction
uiuo.ark+=13960=t97664r09,"Smith, J. F",1888.0,v.1,1.0,0.072156921466672,enk,unknown,412,Fiction
uiuo.ark+=13960=t2r500q28,"Farjeon, B. L. (Benjamin Leopold)",1888.0,v.2,2.0,0.2884412873780838,enk,m,276,Fiction
uiuo.ark+=13960=t41r7ct36,Duchess,1888.0,v.1,1.0,0.1273268642134798,enk,unknown,308,Fiction
uiuo.ark+=13960=t1gj04449,"Schl?_tel, A. E",1888.0,v.1,1.0,0.0,enk,unknown,316,Fiction
uiuo.ark+=13960=t3ws90t6p,"Cresswell, Henry",1888.0,v.1,1.0,0.0585510609932078,enk,m,304,Fiction
uiuo.ark+=13960=t3hx1r24w,"Griffiths, Arthur",1888.0,v.1,1.0,0.042683815807273,stk,m,300,Fiction
njp.32101005842180,"Zola, Émile",1888.0,,,0.1047636613930774,enk,m,402,Fiction
njp.32101032970855,"Reynolds, George W. M. (George William MacArthur)",1888.0,,,0.0744728726319606,enk,m,284,unknown
njp.32101038209498,"Mitford, Mary Russell",1888.0,,,0.4485783068862191,enk,f,360,Fiction
njp.32101058591056,,1888.0,,,0.8910540630474066,enk,unknown,330,unknown
njp.32101063583502,,1888.0,v.2,2.0,0.2318265261995677,enk,unknown,262,unknown
njp.32101066132893,"Hutchinson, Horatio Gordon",1888.0,,,0.5720524130743314,enk,m,140,unknown
njp.32101067633170,"Digges, West",1888.0,v.1,1.0,0.1173552682058011,enk,unknown,330,unknown
njp.32101068141249,"Yorke, Curtis",1888.0,v.1,1.0,0.0464619957685941,enk,m,324,Fiction
njp.32101068141850,"Levy, Amy",1888.0,,,0.0579005865337201,enk,f,280,Fiction
njp.32101072858226,,1888.0,v.2,2.0,0.1461836519474198,enk,unknown,264,Fiction
njp.32101072858234,,1888.0,v.3,3.0,0.1342764640434387,enk,unknown,264,Fiction
njp.32101073018481,"Manuel, Don Juan",1888.0,,,0.7466521272975284,enk,m,338,unknown
njp.32101073308411,"Lamb, Charles",1888.0,v.3,3.0,0.1659499929694101,enk,m,454,unknown
uc2.ark+=13960=t8bg2m16g,"Farjeon, B. L. (Benjamin Leopold)",1888.0,,,0.1415104843047756,enk,m,204,Fiction
uc2.ark+=13960=t6833nv7j,"Harte, Bret",1888.0,,,0.1044662122771728,enk,m,290,Fiction
njp.32101064914763,"Russell, William Clark",1888.0,,,0.6371457646978012,enk,m,416,Fiction
dul1.ark+=13960=t13n2vj0t,"Whiteing, Richard",1888.0,,,0.5508925734795286,enk,m,320,Fiction
uc1.b3321313,"Crawford, F. Marion (Francis Marion)",1889.0,,,0.0295670182327366,enk,m,380,unknown
mdp.39015063759651,"Morris, William",1889.0,,,0.199466018251912,enk,m,248,Fiction
mdp.39015063949088,"Reid, Mayne",1889.0,,,0.2468638445203656,enk,unknown,312,Fiction
mdp.39015035397515,"Johnston, Harry Hamilton, Sir",1889.0,,,0.6801757191863629,enk,m,284,Fiction
mdp.39015063542362,"Malden, Charles, Mrs",1889.0,,,0.4323383585477927,enk,m,248,Fiction
mdp.39015063973989,"Yonge, Charlotte M. (Charlotte Mary)",1889.0,,,0.2040618780280752,enk,f,518,Fiction
mdp.39015063543022,,1889.0,,,0.8942365429192848,enk,unknown,248,unknown
mdp.39015065555719,"Mallock, W. H. (William Hurrell)",1889.0,,,0.6904534126259197,enk,m,140,Fiction
mdp.39015059420961,"Lang, Andrew",1889.0,,,0.5801839911172667,enk,m,252,Fiction
mdp.39015009211254,"Moore, George",1889.0,,,0.4867328958920528,enk,m,412,Fiction
mdp.39015049759726,Duchess,1889.0,,,0.067312468570231,enk,unknown,332,Fiction
uc2.ark+=13960=t48p5zd7h,,1889.0,,,0.3954622420756786,enk,unknown,360,unknown
mdp.39015057979646,"Carroll, Lewis",1889.0,,,0.0864873456306905,enk,m,436,Fiction
wu.89098883937,"Leslie, Frank, Mrs",1889.0,,,0.4325729257170757,enk,m,426,unknown
nyp.33433068198112,"Jones, W. Henry",1889.0,,,0.7521662309907261,enk,unknown,528,unknown
uc2.ark+=13960=t4th8cv9n,,1889.0,v.1,1.0,0.3464385400260467,enk,unknown,208,Fiction
uc1.b4110175,"Carleton, William",1889.0,,,0.3254396833642089,enk,m,328,unknown
uc1.b3327261,"Yonge, Charlotte M. (Charlotte Mary)",1889.0,,,0.0667864671319466,enk,f,370,unknown
mdp.39015066224331,Snorri Sturluson,1889.0,v.2,2.0,0.1759346573278552,enk,m,450,unknown
njp.32101064225269,Rhodius. Apollonius,1889.0,,,0.5562114742991011,enk,unknown,242,unknown
mdp.39015062951481,"Hewlett, S S",1889.0,,,0.2980300160001723,enk,unknown,292,unknown
mdp.49015000534751,"James, Henry",1889.0,,,0.1576340275782539,enk,m,382,Fiction
mdp.39015065590278,"Fane, Violet",1889.0,v.1,1.0,0.2682679242502252,enk,f,320,Fiction
mdp.39015065597083,"Trollope, Anthony",1889.0,v.1 1891,1.0,0.0830079965220345,enk,m,414,Fiction
mdp.39015065597067,"Trollope, Anthony",1889.0,v.3 1893,3.0,0.0854573540471192,enk,m,462,Fiction
wu.89098868961,Pansy,1889.0,,,0.0285945582974063,enk,f,296,unknown
wu.89098869043,Pansy,1889.0,,,0.1345588352589656,enk,f,330,Fiction
uc1.b3322426,"Blackmore, R. D. (Richard Dooddridge)",1889.0,,,0.1093748195788793,enk,m,530,Fiction
inu.32000000663056,"Haggard, H. Rider (Henry Rider)",1889.0,,,0.2673472682993505,enk,m,356,Fiction
uc2.ark+=13960=t7cr5q314,"Davies, G. Christopher",1889.0,,,0.4898498642321879,enk,unknown,300,unknown
uc1.b3325546,"Marks, Mary A. M",1889.0,v. 1,1.0,0.1365055078436113,enk,f,248,Fiction
uc1.b4082937,,1889.0,,,0.3705212789261189,enk,unknown,448,unknown
uc2.ark+=13960=t88g8gj85,"Lang, Andrew",1889.0,,,0.0363596877017901,enk,m,168,Fiction
uc1.b4104225,"Gaskell, Elizabeth Cleghorn",1889.0,,,0.1870748198443104,enk,f,520,Fiction
uc2.ark+=13960=t1qf8nf37,,1889.0,,,0.0998885089019006,enk,unknown,360,Fiction
uc2.ark+=13960=t3125wq15,"Edwards, H. Sutherland (Henry Sutherland)",1889.0,v.2,2.0,0.9334358295279556,enk,m,296,unknown
uc1.$b248956,"Clynton, Richard",1889.0,,,0.1049341937989778,enk,m,292,unknown
uc2.ark+=13960=t40r9pw57,,1889.0,,,0.5121962508474018,enk,unknown,554,unknown
uc2.ark+=13960=t09w0ct58,"Wratislaw, Albert Henry",1889.0,,,0.4622678533003548,enk,m,340,Folklore
uc2.ark+=13960=t1kh0hv79,,1889.0,,,0.7726773196784383,enk,unknown,208,unknown
uc2.ark+=13960=t5gb20k5r,"Brown, J. Moray",1889.0,,,0.7161814558926693,enk,unknown,366,unknown
uc1.$b91308,"Ewing, Juliana Horatia Gatty",1889.0,,,0.105747942590928,enk,f,140,Fiction
uc2.ark+=13960=t20c52q27,"Stables, Gordon",1889.0,,,0.2735371171676202,enk,m,160,unknown
uc2.ark+=13960=t8df6vt4h,"Carleton, William",1889.0,,,0.3001818378786064,enk,m,264,Fiction
uc1.32106005854341,"Carroll, Lewis",1889.0,,,0.0857915080239403,enk,m,436,unknown
umn.31951002005675h,"Malory, Thomas, Sir",1889.0,v.1,1.0,0.1806758621718892,enk,m,446,Fiction
uc2.ark+=13960=t0tq5sq1s,"Bowden, H. Park",1889.0,,,0.223547958053578,enk,unknown,316,unknown
uc2.ark+=13960=t1mg7h175,"Gunter, Archibald Clavering",1889.0,,,0.2827973315620417,enk,m,312,Fiction
uc2.ark+=13960=t85h7f06n,"Henty, G. A. (George Alfred)",1889.0,,,0.3223985071204829,enk,m,452,Fiction
uc2.ark+=13960=t54f1n568,"Henty, G. A. (George Alfred)",1889.0,,,0.2671156242369159,enk,m,406,Fiction
uc2.ark+=13960=t8x922871,"Twain, Mark",1889.0,,,0.1329731665199026,enk,m,508,Fiction
uc2.ark+=13960=t6h13098g,,1889.0,v.01,1.0,0.1922768443643695,stk,unknown,404,Fiction
uc2.ark+=13960=t0rr1v149,"Anstey, F",1889.0,v.1,1.0,0.0440938956814404,enk,unknown,312,Fiction
uc2.ark+=13960=t3028vg7b,A. L. O. E,1889.0,,,0.0565268490989812,enk,unknown,324,Fiction
uc2.ark+=13960=t3kw5dk67,A. L. O. E,1889.0,,,0.0069309813856031,enk,unknown,240,Fiction
uc2.ark+=13960=t4cn73h9t,A. L. O. E,1889.0,,,0.1473456145770742,enk,unknown,448,Fiction
uc2.ark+=13960=t6n014n6s,"Allen, Grant",1889.0,v.1,1.0,0.155545315886774,enk,m,290,Fiction
uc2.ark+=13960=t4gm86f75,"Calabrella, E. C. de",1889.0,,,0.177757998921703,enk,unknown,520,unknown
uc2.ark+=13960=t8ff3v48n,,1889.0,,,0.1845431086371928,enk,unknown,118,unknown
uc2.ark+=13960=t08w3c670,"Kernahan, Mary Jean Hickling Gwynne",1889.0,,,0.0258925398461328,enk,f,396,Fiction
uc2.ark+=13960=t9086802k,"Knox, Isa Craig",1889.0,,,0.0362010798410471,enk,f,144,unknown
uc2.ark+=13960=t6g160d6p,"Nicholson, J. Shield",1889.0,,,0.3931606567921385,stk,unknown,274,Fiction
uc2.ark+=13960=t9z03g39k,Oliphant,1889.0,v.1,1.0,0.0510392123732311,enk,unknown,328,Fiction
uc2.ark+=13960=t9g44n49h,"Paton, John Gibson",1889.0,v.2,2.0,0.6980036299851026,enk,m,410,unknown
