docid,author,inferreddate,enumcron,volnum,nonficprob,place,estimated_gender,page_count,genre
uiuo.ark+=13960=t0xp7ks1j,"Payn, James",1882.0,v.1,1.0,0.1683239330052076,enk,m,356,Fiction
uiuo.ark+=13960=t1vd73m79,"Boyle, Frederick",1882.0,v.1,1.0,0.0360610693493662,enk,m,312,Fiction
uiuo.ark+=13960=t5q81zg15,"Talbot, Thomas",1882.0,v.1,1.0,0.1069353276425241,enk,m,328,Fiction
uiuo.ark+=13960=t3st85m9j,"Marryat, Florence R. M. Church Lean",1882.0,v.1,1.0,0.0237614015125971,enk,f,328,Fiction
uiuo.ark+=13960=t7jq1jd1s,Oliphant,1882.0,v.1,1.0,0.0849531872533338,enk,unknown,298,Fiction
uiuo.ark+=13960=t56d6dh3k,"Molloy, J. Fitzgerald (Joseph Fitzgerald)",1882.0,v.1,1.0,0.0802546796143248,enk,m,322,Fiction
uiuo.ark+=13960=t2s475k44,"King, Richard Ashe",1882.0,v.1,1.0,0.2441223135372822,enk,m,316,Fiction
uiuo.ark+=13960=t2r49zr88,"Cambridge, Ada",1882.0,v.1,1.0,0.0984459163246746,enk,f,316,Fiction
uiuo.ark+=13960=t6446b23t,"Stirling, M. C",1882.0,v.1,1.0,0.0617921004095969,stk,unknown,320,Fiction
uiuo.ark+=13960=t11n8pr8z,"Braddon, M. E. (Mary Elizabeth)",1882.0,v.1,1.0,0.2311822128338063,enk,f,312,Fiction
uiuo.ark+=13960=t10p1p26d,"Praed, Campbell, Mrs",1882.0,v.1,1.0,0.1098578397102371,enk,m,214,Fiction
uiuo.ark+=13960=t1fj2v847,"Grant, Maria M",1882.0,v.1,1.0,0.0265882376216545,enk,f,298,Fiction
uiuo.ark+=13960=t59c76r93,"Barrett, Frank",1882.0,v.1,1.0,0.1038948029014971,enk,m,304,Fiction
uiuo.ark+=13960=t53f5dv6j,"Westall, William",1882.0,v.1,1.0,0.1151175247186684,enk,m,330,Fiction
uiuo.ark+=13960=t3hx1vq2p,"Marshall, W",1882.0,v.1,1.0,0.2698583232583965,enk,unknown,332,Fiction
uiuo.ark+=13960=t51g16h3b,"Kelly, Tom",1882.0,v.1,1.0,0.0455966409091443,enk,m,310,Fiction
njp.32101027058062,"Yonge, Charlotte M. (Charlotte Mary)",1882.0,,,0.0223846123848654,enk,f,378,Fiction
njp.32101067708329,"Beresford Hope, A. J. B. (Alexander James Beresford)",1882.0,vol.1,1.0,0.0706053448200349,enk,m,286,Fiction
njp.32101068141801,"Lever, Charles James",1882.0,,,0.2516973250379417,enk,m,394,Fiction
njp.32101068169513,"Gerard, E. (Emily)",1882.0,vol.1,1.0,0.0306302493132358,stk,f,300,Fiction
njp.32101068170008,"Hartley, May Laffan, Mrs",1882.0,,,0.0565613676379003,enk,f,504,Fiction
njp.32101068174836,"Jenner, Henry, Mrs",1882.0,vol.2,2.0,0.0245376221235901,enk,m,316,Fiction
njp.32101065605295,"Wood, Ellen",1882.0,,,0.1296318735725461,enk,f,520,Fiction
dul1.ark+=13960=t2r50cr85,"Macquoid, Katharine S",1882.0,v.1,1.0,0.0268997848078649,enk,f,332,Fiction
mdp.39015063542123,"Collins, Wilkie",1883.0,v.1,1.0,0.0924605282580193,enk,unknown,322,Fiction
mdp.39015063536141,"Collins, Mortimer",1883.0,v.1,1.0,0.1332708940960324,enk,m,328,Fiction
mdp.39015048984630,"Sala, George Augustus",1883.0,,,0.9589169313138042,enk,m,630,Fiction
mdp.39015058455778,"Molesworth, Mrs",1883.0,,,0.0183639362433779,enk,unknown,272,Fiction
mdp.39015063948023,"Molesworth, Mrs",1883.0,,,0.1523757776109848,enk,unknown,280,Fiction
mdp.39015065815683,"Poe, Edgar Allan",1883.0,v.2,2.0,0.4557947485658145,stk,m,590,Fiction
mdp.39015063559390,"Oliphant, Mrs. (Margaret)",1883.0,,,0.1474191783893476,enk,f,164,Fiction
mdp.39015031241055,"James, Henry",1883.0,,,0.4129122698952705,enk,m,208,Fiction
mdp.39015005593200,"James, Henry",1883.0,v.1,1.0,0.312767713871648,enk,m,346,Fiction
mdp.39015063170917,"Black, William",1883.0,v.1,1.0,0.0,enk,m,290,Fiction
inu.32000013013281,"Trollope, Anthony",1883.0,v.23,23.0,0.0063068938051133,enk,m,312,Fiction
njp.32101065852194,"Praed, Campbell, Mrs",1883.0,v. 1,1.0,0.0538457223979907,enk,m,296,Fiction
uc2.ark+=13960=t6vx0f31q,"Thomas, Annie",1883.0,,,0.1728581129730872,enk,f,328,Fiction
uc1.b3325343,"Fraser-Tytler, M. E. (Mary Elizabeth)",1883.0,v. 1,1.0,0.0590775862872909,enk,f,308,Fiction
uc1.b4052902,"Cervantes Saavedra, Miguel de",1883.0,,,0.4698960686834804,enk,m,380,Fiction
uc1.$b250247,Oliphant,1883.0,v. 1,1.0,0.0247725156929388,enk,unknown,336,Fiction
uc1.$b251155,"Harte, Bret",1883.0,,,0.1202068854614978,enk,m,262,Fiction
uc1.$b70041,"Lindau, Rudolf",1883.0,,,0.0507375657212269,stk,m,362,Fiction
uiuo.ark+=13960=t2697q578,Oliphant,1883.0,v.1,1.0,0.0914174812817145,enk,unknown,284,Fiction
uc2.ark+=13960=t6pz53c7r,"Runciman, James",1883.0,,,0.2975696910614009,enk,m,236,Fiction
uc2.ark+=13960=t2v40mp6s,"Grant, James",1883.0,v.001,1.0,0.0384342666168405,enk,m,336,Fiction
uc2.ark+=13960=t4fn15j60,"Hocking, Silas K",1883.0,,,0.1609733701189047,enk,m,306,Fiction
uc2.ark+=13960=t1gh9gv00,Ouida,1883.0,v.0001,1.0,0.0175164341545492,enk,unknown,356,Fiction
uiuo.ark+=13960=t89g60x7c,"Robinson, A. Mary F",1883.0,v.1,1.0,0.0428825073611772,enk,unknown,270,Fiction
uiuo.ark+=13960=t47p9n99m,"Smart, Hawley",1883.0,v.1,1.0,0.0377492800246259,enk,unknown,294,Fiction
uc2.ark+=13960=t82j6nt1h,"Hunt, Leigh",1883.0,,,0.734628141713593,enk,f,288,Fiction
uc1.b3337047,"Black, William",1883.0,v. 1,1.0,0.0810741500858461,enk,m,376,Fiction
uc1.$b248197,"Baker, Samuel White, Sir",1883.0,,,0.7010008807729528,enk,m,484,Fiction
nnc1.cu58510893,"Black, William",1883.0,,,0.1809819112162913,enk,m,230,Fiction
nyp.33433034410468,"Carey, Rosa Nouchette",1883.0,,,0.0620296447364333,enk,f,520,Fiction
nyp.33433034410831,"Alexander, Mrs",1883.0,,,0.0276996785667479,enk,unknown,468,Fiction
nyp.33433076039415,"Thackeray, William Makepeace",1883.0,v. 16 Paris Sketch book,16.0,0.6704464323285192,enk,m,420,Fiction
nyp.33433074936299,"Barnard, Frederick",1883.0,,,0.3812080520684293,enk,m,162,Fiction
nyp.33433074902119,,1883.0,,,0.75697560600603,enk,unknown,382,Fiction
nyp.33433074895842,"Marks, Mary A. M",1883.0,v. 1,1.0,0.0,enk,f,296,Fiction
nyp.33433075737894,"Ebers, Georg",1883.0,,,0.038155176110334,enk,m,374,Fiction
nyp.33433074964317,"Norris, W. E. (William Edward)",1883.0,v. 1,1.0,0.0794113572700818,enk,m,332,Fiction
uiuo.ark+=13960=t84j0rz88,"Besant, Walter, Sir",1883.0,v.1,1.0,0.2699645400134552,enk,m,328,Fiction
uiuo.ark+=13960=t9474zg09,"Oliphant, Laurence",1883.0,v.1,1.0,0.1482459932698615,stk,f,310,Fiction
uiuo.ark+=13960=t0ks6zj9c,"Bothmer, Marie",1883.0,v.1,1.0,0.0866537268424609,enk,f,324,Fiction
uiuo.ark+=13960=t2c82xh62,"Sherard, Robert Harborough",1883.0,v.1,1.0,0.2637698173516256,enk,m,318,Fiction
uiuo.ark+=13960=t1zc8697g,"Besant, Walter, Sir",1883.0,v.1,1.0,0.3556708337497881,enk,m,318,Fiction
uiuo.ark+=13960=t9474sq87,"Hardinge, William Money",1883.0,v.1,1.0,0.0579009961666066,enk,m,352,Fiction
uiuo.ark+=13960=t06w9mk41,"Banks, G. Linnaeus (George Linnaeus), Mrs",1883.0,v.1,1.0,0.1098764075119971,enk,m,256,Fiction
uiuo.ark+=13960=t0bv80f49,"Lucy, Henry W",1883.0,v.1,1.0,0.361238664247344,enk,m,350,Fiction
uiuo.ark+=13960=t4gm8r35b,"Braddon, M. E. (Mary Elizabeth)",1883.0,v.1,1.0,0.3413603982338639,enk,f,340,Fiction
uiuo.ark+=13960=t6155758c,"Smart, Hawley",1883.0,v.1,1.0,0.0506874350393076,enk,unknown,296,Fiction
uiuo.ark+=13960=t42r4d665,"Murray, David Christie",1883.0,v.1,1.0,0.1303325758624467,enk,m,336,Fiction
uiuo.ark+=13960=t7br93v3q,"Crommelin, May",1883.0,v.1,1.0,0.0240603814836834,enk,f,290,Fiction
uiuo.ark+=13960=t9183k29r,"Baring-Gould, S. (Sabine)",1883.0,v.1,1.0,0.0992579810940672,enk,f,308,Fiction
uiuo.ark+=13960=t45q5f55m,"Carter, Mary Elizabeth",1883.0,v.1,1.0,0.0696578432437247,enk,f,308,Fiction
uiuo.ark+=13960=t02z1mq66,"Greville, Violet",1883.0,v.1,1.0,0.0875706733301225,enk,f,344,Fiction
uiuo.ark+=13960=t7gq7h84p,"Payn, James",1883.0,v.1,1.0,0.1208894246294499,enk,m,336,Fiction
uiuo.ark+=13960=t9r21kk57,Oliphant,1883.0,v.1,1.0,0.0300358526333822,stk,unknown,312,Fiction
uiuo.ark+=13960=t6b28cj6w,Author of Cynthia,1883.0,v.1,1.0,0.0597599050352354,enk,unknown,268,Fiction
uiuo.ark+=13960=t58d0ck8t,"Hatton, Joseph",1883.0,v.1,1.0,0.0,enk,m,276,Fiction
njp.32101068178886,"Hatton, Joseph",1883.0,vol.2,2.0,0.3129486051962243,enk,m,270,Fiction
uiuo.ark+=13960=t1fj33h92,"Norris, W. E. (William Edward)",1883.0,v.1,1.0,0.0726912350146717,enk,m,328,Fiction
uiuo.ark+=13960=t8hd86x9r,"Gibbon, Charles",1883.0,v.1,1.0,0.0686343056372211,enk,m,352,Fiction
uiuo.ark+=13960=t7tm7kd7t,"Drewry, Edith Stewart",1883.0,v.1,1.0,0.0485767917925497,enk,f,256,Fiction
uiuo.ark+=13960=t0ht38q9x,"Thomas, J. Meredith",1883.0,v.1,1.0,0.0647001457673462,enk,unknown,252,Fiction
uiuo.ark+=13960=t76t11v96,"Fothergill, Caroline",1883.0,v.1,1.0,0.0899982024952312,enk,f,254,Fiction
uiuo.ark+=13960=t5n87vx0x,"Riddell, J. H., Mrs",1883.0,v.1,1.0,0.1349809454378832,enk,unknown,358,Fiction
njp.32101022612871,"Payn, James",1883.0,,,0.196764188894162,enk,m,386,Fiction
njp.32101066460138,"Grant, James",1883.0,,,0.0702689297797121,enk,m,332,Fiction
njp.32101068141090,"Marryat, Florence R. M. Church Lean",1883.0,v.1,1.0,0.0327015339362989,enk,f,260,Fiction
njp.32101068174802,"Jennings, Louis J. (Louis John)",1883.0,vol.1,1.0,0.1524199581883399,stk,m,304,Fiction
njp.32101068176617,"Doudney, Sarah",1883.0,vol.1,1.0,0.0441320274577415,enk,f,340,Fiction
njp.32101072858184,,1883.0,v.2,2.0,0.0539436132027838,enk,unknown,380,Fiction
njp.32101064918087,"Saunders, John",1883.0,vol.1,1.0,0.1593417556481899,enk,m,274,Fiction
mdp.39015059395049,"Crawford, F. Marion (Francis Marion)",1884.0,v.1,1.0,0.1683698098288472,enk,m,318,Fiction
uiuo.ark+=13960=t9q247097,"Collins, Wilkie",1884.0,v.1,1.0,0.1977960094634232,enk,unknown,344,Fiction
mdp.39015063542172,"Collins, Wilkie",1884.0,v.3,3.0,0.0,enk,unknown,342,Fiction
mdp.39015059422173,"Jefferies, Richard",1884.0,,,0.8421990093731265,enk,m,606,Fiction
mdp.39015063925617,"Reid, Mayne",1884.0,,,0.2240459538509766,enk,unknown,362,Fiction
mdp.39015039648053,"Haggard, H. Rider (Henry Rider)",1884.0,v.1,1.0,0.0679526953054743,enk,m,334,Fiction
mdp.39015031241857,"Jefferies, Richard",1884.0,v.1,1.0,0.1664998786621448,enk,m,306,Fiction
uc2.ark+=13960=t23b5wp86,"Henty, G. A. (George Alfred)",1884.0,,,0.5687242709449354,enk,m,454,Fiction
njp.32101067632628,Ouida,1884.0,v.1,1.0,0.0318373199813722,enk,unknown,404,Fiction
inu.30000084059991,"Yonge, Charlotte M. (Charlotte Mary)",1884.0,,,0.0948047814137516,enk,f,476,Fiction
inu.32000001682634,"Reade, Charles",1884.0,v.1,1.0,0.2360710646198821,enk,m,310,Fiction
uc1.$b243734,"Boccaccio, Giovanni",1884.0,,,0.6276043122695814,enk,m,326,Fiction
uc2.ark+=13960=t01z44651,"Ballantyne, R. M. (Robert Michael)",1884.0,,,0.1764000900733421,enk,m,456,Fiction
uc2.ark+=13960=t1ng4k82w,"Geddie, John",1884.0,,,0.5470226137625106,enk,m,282,Fiction
uc1.$b254668,"Besant, Walter, Sir",1884.0,v.1,1.0,0.2641265333076551,enk,m,326,Fiction
uc2.ark+=13960=t7qn61w04,"Anstey, F",1884.0,,,0.0918740487945387,enk,unknown,292,Fiction
uc1.$b112595,"Baring-Gold, S",1884.0,,,0.0756423477959496,enk,unknown,464,Fiction
uc1.b3578050,"Caṭṭopādhyāẏa, Baṅkimacandra",1884.0,,,0.3936030496918953,enk,unknown,380,Fiction
wu.89004395364,"Gaboriau, Emile",1884.0,,,0.0582644531418345,enk,m,764,Fiction|Novel
wu.89004395331,"Gaboriau, Emile",1884.0,v.1,1.0,0.0681420892103252,enk,m,238,Fiction|Novel
uc2.ark+=13960=t89g5j479,"Fenn, George Manville",1884.0,,,0.2462249789313218,enk,m,446,Fiction
uc2.ark+=13960=t89g5h85q,"Henty, G. A. (George Alfred)",1884.0,,,0.3194950639447241,enk,m,408,Fiction
uc2.ark+=13960=t47p90b2t,"Barrett, Frank",1884.0,v.1,1.0,0.0322123991013185,enk,m,312,Fiction
uc2.ark+=13960=t6542pz1f,"Buchanan, Robert Williams",1884.0,v.0001,1.0,0.1326011379639265,enk,m,268,Fiction
uc2.ark+=13960=t02z17c5p,"Snoad, A. Warner Hull",1884.0,,,0.2079078246322993,enk,unknown,362,Fiction
uc2.ark+=13960=t7sn07q6m,"Yonge, Charlotte M. (Charlotte Mary)",1884.0,v.1,1.0,0.0946717949011774,enk,f,300,Fiction
nnc1.cu50294199,"Bjørnson, Bjørnstjerne",1884.0,,,0.1891532395096102,enk,unknown,268,Fiction
nyp.33433034410575,"Fothergill, Jessie",1884.0,,,0.053933470820107,enk,f,508,Fiction
nyp.33433069253114,"Bengough, Julia M",1884.0,,,0.1100336872738387,enk,f,172,Fiction
nyp.33433075904908,"Reade, Charles",1884.0,,,0.1445273860423186,enk,m,260,Fiction
nyp.33433074850227,"Hayes, Margaret E",1884.0,,,0.0990755642975038,enk,f,256,Fiction
nyp.33433075741847,"Reynolds, George W. M. (George William MacArthur)",1884.0,,,0.0837051948665373,enk,m,226,Fiction
nyp.33433082300249,"Bertz, Eduard",1884.0,,,0.1213620664128988,enk,m,248,Fiction
uiuo.ark+=13960=t6b28hx8f,"Walford, Lucy Bethia",1884.0,v.1,1.0,0.0413426349687853,stk,f,298,Fiction
uiuo.ark+=13960=t6b28ff2f,"Tytler, Sarah",1884.0,v.1,1.0,0.2889415964988662,enk,f,320,Fiction
uiuo.ark+=13960=t4nk40062,"Riddell, J. H., Mrs",1884.0,v.1,1.0,0.0738580151621768,enk,unknown,292,Fiction
uiuo.ark+=13960=t8bg3345h,"Halsted, Leonora B",1884.0,v.1,1.0,0.0756810608273599,enk,f,276,Fiction
uiuo.ark+=13960=t4fn1t938,"Stocker, C. H. D",1884.0,v.1,1.0,0.061569440983232,enk,unknown,312,Fiction
uiuo.ark+=13960=t6xw4ws68,"Conway, Hugh",1884.0,v.1,1.0,0.0478065610637138,enk,m,280,Fiction
uiuo.ark+=13960=t5s75rf9w,"Gibbon, Charles",1884.0,v.1,1.0,0.0778855309632318,enk,m,292,Fiction
uiuo.ark+=13960=t7sn0tm0d,"Smart, Hawley",1884.0,v.1,1.0,0.0611205691705704,enk,unknown,300,Fiction
uiuo.ark+=13960=t7vm4mt9r,"Fothergill, John M",1884.0,v.1,1.0,0.1970865159540706,enk,m,326,Fiction
uiuo.ark+=13960=t39z9t406,"Sime, William",1884.0,v.1,1.0,0.4001404994420475,enk,m,260,Fiction
uiuo.ark+=13960=t9p27hh2q,"Russell, William Clark",1884.0,v.1,1.0,0.242617915440275,enk,m,376,Fiction
uiuo.ark+=13960=t7tm7kd9s,"Dillwyn, E. A",1884.0,v.1,1.0,0.0579564552702527,enk,unknown,260,Fiction
uiuo.ark+=13960=t0ht38k2r,"Tabor, Eliza",1884.0,v.1,1.0,0.1079190767792101,enk,f,324,Fiction
uiuo.ark+=13960=t9j39b076,"Needell, J. H, Mrs",1884.0,v.1,1.0,0.0723088644230874,stk,unknown,290,Fiction
uiuo.ark+=13960=t21c2mc0k,"Robinson, F. W. (Frederick William)",1884.0,v.1,1.0,0.120766110764701,enk,m,318,Fiction
uiuo.ark+=13960=t1hh75z43,"Veley, Margaret",1884.0,v.1,1.0,0.0240444245800326,enk,f,298,Fiction
uiuo.ark+=13960=t15m6vx5z,"Spender, John Kent",1884.0,v.1,1.0,0.0654324291272049,enk,m,324,Fiction
uiuo.ark+=13960=t8nc6j78k,"Hunter, P. Hay",1884.0,v.1,1.0,0.0410286578349237,enk,unknown,312,Fiction
uiuo.ark+=13960=t9862wm3v,"Glaister, Elizabeth",1884.0,v.1,1.0,0.26815599233251,enk,f,300,Fiction
uiuo.ark+=13960=t5db89q3z,"Cameron, H. Lovett",1884.0,v.1,1.0,0.0889316011772906,enk,unknown,248,Fiction
uiuo.ark+=13960=t0000rn0d,"Wethered, Charles",1884.0,v.1,1.0,0.0637432558748304,enk,m,292,Fiction
uiuo.ark+=13960=t2x35943m,"Tytler, Sarah",1884.0,v.1,1.0,0.4652854303522151,enk,f,362,Fiction
uiuo.ark+=13960=t6pz5tn4k,"Riddell, J. H., Mrs",1884.0,v.1,1.0,0.2890546937735209,enk,unknown,352,Fiction
uiuo.ark+=13960=t4gm8k930,"Fenn, George Manville",1884.0,v.1,1.0,0.1603209173565439,enk,m,348,Fiction
uiuo.ark+=13960=t9f47xn9c,"Banks, G. Linnaeus (George Linnaeus), Mrs",1884.0,v.1,1.0,0.0,enk,m,248,Fiction
uiuo.ark+=13960=t20c5br9c,"Everett-Green, Evelyn",1884.0,v.1,1.0,0.0269119441226141,enk,f,322,Fiction
uiuo.ark+=13960=t1rf64403,"Gissing, George",1884.0,v.1,1.0,0.1113092432406854,enk,m,316,Fiction
uiuo.ark+=13960=t9f47xt5p,"Lyall, Edna",1884.0,v.1,1.0,0.183760922619487,enk,f,326,Fiction
uiuo.ark+=13960=t07w6zr52,Oliphant,1884.0,v.1,1.0,0.0758685427983603,enk,unknown,308,Fiction
njp.32101066458579,"Elliot, Frances",1884.0,v.1,1.0,0.1928425593157244,enk,f,260,Fiction
njp.32101066458942,"Gibbon, Charles",1884.0,v.1,1.0,0.1151736014503811,enk,m,278,Fiction
njp.32101067629921,"Bray, (Anna Eliza), Mrs",1884.0,,,0.087195969122653,enk,f,314,Fiction
njp.32101067629962,"Bray, (Anna Eliza), Mrs",1884.0,,,0.1374524731139358,enk,f,334,Fiction
njp.32101067629970,"Bray, (Anna Eliza), Mrs",1884.0,,,0.3440242783890858,enk,f,332,Fiction
njp.32101067630697,"Bray, (Anna Eliza), Mrs",1884.0,,,0.0635366827206308,enk,f,362,Fiction
njp.32101067630713,"Bray, (Anna Eliza), Mrs",1884.0,,,0.0721712783282411,enk,f,288,Fiction
njp.32101067633147,"Dillwyn, Elizabeth Amy",1884.0,v.1,1.0,0.0342849647894044,enk,f,264,Fiction
njp.32101067633279,"Diehl, Alice M. (Alice Mangold)",1884.0,v.1,1.0,0.0691142378597562,enk,f,308,Fiction
njp.32101067644680,"Fleming, George",1884.0,v.1,1.0,0.1259802783360046,enk,m,244,Fiction
njp.32101068168101,"Crommelin, May",1884.0,vol.1,1.0,0.0071459708668365,enk,f,316,Fiction
njp.32101068602059,"Reade, Charles",1884.0,,,0.2403214182231293,enk,m,276,Fiction
njp.32101063877326,Moira,1884.0,v. 1,1.0,0.0,enk,f,308,Fiction
dul1.ark+=13960=t9863170h,"Braddon, M. E. (Mary Elizabeth)",1884.0,v.1,1.0,0.4816043527614408,enk,f,336,Fiction
mdp.39015070461713,,1885.0,,,0.1317140288417068,enk,unknown,512,Fiction
mdp.39015030376589,"Linton, E. Lynn (Elizabeth Lynn)",1885.0,v.1,1.0,0.3773675575266546,enk,f,314,Fiction
uc2.ark+=13960=t9j38zx2z,"Black, William",1885.0,v.1,1.0,0.0299781144455635,enk,m,228,Fiction
mdp.39015066053979,"Twain, Mark",1885.0,,,0.364850939567704,enk,m,202,Fiction
mdp.39015063938636,Duchess,1885.0,,,0.0613794816077041,enk,unknown,424,Fiction
mdp.39015063938396,Duchess,1885.0,,,0.075620345538229,enk,unknown,386,Fiction
mdp.39015063938339,Duchess,1885.0,,,0.0312208427201901,enk,unknown,412,Fiction
mdp.39015063938321,Duchess,1885.0,,,0.1638530829967207,enk,unknown,412,Fiction
uc2.ark+=13960=t2b85899s,"Shorthouse, J. H. (Joseph Henry)",1885.0,,,0.6947134911231827,enk,m,312,Fiction
inu.30000066054192,"Praed, Campbell, Mrs",1885.0,v.1,1.0,0.2612317756935285,enk,m,306,Fiction
uc2.ark+=13960=t9d50ms1z,"Buchanan, Robert Williams",1885.0,v.1,1.0,0.1963698909236319,enk,m,308,Fiction
uc1.b3048112,"Du Boisgobey, Fortune",1885.0,v. 1,1.0,0.1348230830344943,enk,unknown,448,Fiction
uc1.b3048113,"Du Boisgobey, Fortune",1885.0,v. 2,2.0,0.2314868596385706,enk,unknown,212,Fiction
uc1.b3048114,"Du Boisgobey, Fortune",1885.0,v. 3,3.0,0.0,enk,unknown,392,Fiction
uc1.b3048115,"Du Boisgobey, Fortune",1885.0,v. 6,6.0,0.0819865535229625,enk,unknown,196,Fiction
uc1.b3048116,"Du Boisgobey, Fortune",1885.0,v. 8,8.0,0.108195942540331,enk,unknown,218,Fiction
uc2.ark+=13960=t7sn03629,"Dutt, Shoshee Chunder",1885.0,,,0.3005999100908469,enk,unknown,464,Fiction
uc2.ark+=13960=t9668ff0f,"Farjeon, B. L. (Benjamin Leopold)",1885.0,v.1,1.0,0.5120875374960855,enk,m,284,Fiction
uc2.ark+=13960=t37082c7z,"Gray, Louisa M",1885.0,,,0.1626337823414489,enk,f,348,Fiction
uc2.ark+=13960=t4qj7df3t,"Reid, Mayne",1885.0,,,0.416429719083331,enk,unknown,254,Fiction
uc2.ark+=13960=t42r3vs2v,"Yonge, Charlotte M. (Charlotte Mary)",1885.0,,,0.0191663370240947,enk,f,298,Fiction
uc2.ark+=13960=t6c250h43,"Harvey, G. Bianca",1885.0,,,0.1306597010140071,enk,unknown,264,Fiction
uc1.b3322032,"Hollis, Margery",1885.0,v.1,1.0,0.0097757482673434,enk,f,322,Fiction
uc1.b3322305,"Banks, G. Linnaeus (George Linnaeus), Mrs",1885.0,v.1,1.0,0.1083575369660788,enk,m,280,Fiction
uc1.b3326048,"Smart, Hawley",1885.0,,,0.0422114146373412,enk,unknown,434,Fiction
uiuo.ark+=13960=t83j43r7f,"Payn, James",1885.0,v.1,1.0,0.1549894627525553,enk,m,314,Fiction
uc1.b3328903,"James, Henry",1885.0,v. 1,1.0,0.2807399652079441,enk,m,300,Fiction
uc1.b3328904,"James, Henry",1885.0,v. 2,2.0,0.2043554494659858,enk,m,298,Fiction
uc1.b3328905,"James, Henry",1885.0,v. 3,3.0,0.0778505452438171,enk,m,292,Fiction
nnc1.1002313987,"Briton, E. Vincent",1885.0,v.2,2.0,0.1003121466617918,enk,unknown,408,Fiction
nyp.33433034410484,"Werner, E",1885.0,,,0.1105009665449594,enk,unknown,460,Fiction
nyp.33433034410849,"Alexander, Mrs",1885.0,,,0.0257481136906962,enk,unknown,524,Fiction
nyp.33433022469609,"Wood, Ellen",1885.0,,,0.0582963960168892,enk,f,506,Fiction
nyp.33433022469625,"Wood, Ellen",1885.0,,,0.094296209791521,enk,f,540,Fiction
nyp.33433074936984,"Bayly, George",1885.0,,,0.7892868249615238,enk,m,286,Fiction
nyp.33433075767396,"Westall, William",1885.0,,,0.106355272067635,enk,m,388,Fiction
nyp.33433081913869,"Arnold, Edwin, Sir",1885.0,,,0.6459469159184501,enk,m,306,Fiction
uiuo.ark+=13960=t1cj91r2n,"Norris, W. E. (William Edward)",1885.0,v.1,1.0,0.2178856950581044,enk,m,336,Fiction
uiuo.ark+=13960=t5cc0z277,"Zola, Émile",1885.0,,,0.2630730630233491,enk,m,490,Fiction
uiuo.ark+=13960=t09w0zp7g,"Macquoid, Katharine S",1885.0,v.1,1.0,0.0403512829320573,enk,f,284,Fiction
uiuo.ark+=13960=t2v41d19m,"Wingfield, Lewis Strange",1885.0,v.1,1.0,0.3391259851729137,enk,m,324,Fiction
uiuo.ark+=13960=t0vq3b84k,"Greville, Violet",1885.0,v.1,1.0,0.0428592669531958,enk,f,320,Fiction
uiuo.ark+=13960=t02z1h864,"Carey, Rosa Nouchette",1885.0,v.1,1.0,0.2231872251492872,enk,f,322,Fiction
uiuo.ark+=13960=t08w42j74,"Price, Eleanor C",1885.0,v.1,1.0,0.0336268810841412,enk,f,304,Fiction
uiuo.ark+=13960=t8cg0c13p,"Stone, Evelyn",1885.0,v.1,1.0,0.1962064713277858,stk,f,292,Fiction
uiuo.ark+=13960=t66403w4h,"Elliot, Frances",1885.0,v.1,1.0,0.1220195373662491,enk,f,252,Fiction
uiuo.ark+=13960=t9c540365,"Forde, Gertrude",1885.0,v.1,1.0,0.0206533633319782,enk,f,264,Fiction
uiuo.ark+=13960=t6qz2n61d,"Hardy, Duffus",1885.0,v.1,1.0,0.0364016156705491,enk,unknown,280,Fiction
uiuo.ark+=13960=t1gj04q5d,"Sturgis, Julian",1885.0,v.1,1.0,0.0108360931263744,enk,m,296,Fiction
uiuo.ark+=13960=t1dj60n41,Oliphant,1885.0,v.1,1.0,0.0672031837099815,enk,unknown,308,Fiction
uiuo.ark+=13960=t23b6mp5t,"Warden, Florence",1885.0,v.1,1.0,0.0817147484452517,enk,f,264,Fiction
uiuo.ark+=13960=t58d05x5c,"Bradshaw, John",1885.0,v.1,1.0,0.014200097659196,enk,m,290,Fiction
uiuo.ark+=13960=t4vh5t775,"Bird, Frederick Spencer",1885.0,v.1,1.0,0.2638076460956604,enk,m,240,Fiction
uiuo.ark+=13960=t2988vt7d,"Smart, Hawley",1885.0,v.1,1.0,0.0476382391478509,enk,unknown,314,Fiction
uiuo.ark+=13960=t3pv7375w,"Peile, W. O",1885.0,v.1,1.0,0.1268355346690502,enk,unknown,294,Fiction
njp.32101063606790,"Croker, B. M. (Bithia Mary)",1885.0,v.1,1.0,0.2806905646002198,enk,unknown,284,Fiction
njp.32101067630234,"Boyle, Frederick",1885.0,v.1,1.0,0.0861042276111549,enk,m,334,Fiction
njp.32101067632198,Ouida,1885.0,v.1,1.0,0.0615341882491444,enk,unknown,340,Fiction
njp.32101067647337,"Warden, Florence",1885.0,,,0.0892637066050299,enk,f,236,Fiction
njp.32101068971488,"Kernahan, Coulson, Mrs",1885.0,vol.1,1.0,0.023070038170561,enk,unknown,312,Fiction
uc2.ark+=13960=t4qj7c31z,"Conway, Hugh",1885.0,,,0.1236388748684139,enk,m,194,Fiction
uc2.ark+=13960=t9765f00s,"Conway, Hugh",1885.0,,,0.0218059943195867,enk,m,220,Fiction
uc2.ark+=13960=t40r9qf1w,"Mathers, Helen",1885.0,,,0.0472187801213612,enk,f,204,Fiction
